dataset	method	fold	words	precision	recall	f1	f0.5	exact	serious_error	fp_per_100k	ns_per_word
wiktextract_it_typeset	guarded_ngram	fold-2	899	0.9921773142112125	0.5306834030683403	0.6915038618809632	0.8451799200355398	0.46162402669632924	0.006674082313681869	158.43675732770004	184.3321468298109
wiktextract_it_typeset	guarded_ngram	fold-3	917	0.9904648390941597	0.5470704410796576	0.7048346055979643	0.8523076923076923	0.43838604143947657	0.008724100327153763	203.2004064008128	173.15523446019628
wiktextract_it_typeset	guarded_ngram	fold-4	905	0.9928143712574851	0.5436065573770492	0.7025423728813559	0.8520041109969168	0.45966850828729283	0.0066298342541436465	149.73795857249812	178.8996132596685
wiktextract_nl_typeset	hypher	fold-0	125532	0.8771529420978145	0.9760205653606874	0.9239494380946629	0.8952909384379711	0.687155466335277	0.293351496032884	3789.9830614800107	611.8432120893477
wiktextract_nl_typeset	hypher	fold-1	125478	0.8772473147236458	0.9758930493966241	0.9239446440389525	0.8953481247684483	0.6864390570458566	0.29362916208419004	3788.756417915617	620.4329145348189
wiktextract_nl_typeset	hypher	fold-2	125452	0.8771423366358834	0.9759870267573131	0.9239285266180042	0.8952764555108019	0.6857602907885088	0.29425597041099383	3787.65295127593	642.6610046073398
wiktextract_nl_typeset	hypher	fold-3	125484	0.8779454097347138	0.9764865117147391	0.9245978142543378	0.8960297891439333	0.690103917630933	0.2905549711517006	3765.283790034727	627.7806999298715
wiktextract_nl_typeset	hypher	fold-4	125436	0.8778893358071335	0.9765482055989559	0.9245943704816116	0.8959934499943277	0.6883031984438279	0.2922127618865398	3762.257562091	622.8832994515132
wiktextract_nl_typeset	liang_tex	fold-0	125532	0.93594289056811	0.9760205653606874	0.9555616833208154	0.9436929359944296	0.850086033839977	0.12638211770703883	2073.6100658581804	1531.633600595864
wiktextract_nl_typeset	liang_tex	fold-1	125478	0.9365373615283022	0.9758930493966241	0.9558102573506938	0.9441524932990116	0.8505873539584629	0.1250338704792872	2054.9765128917265	2151.5859521190964
wiktextract_nl_typeset	liang_tex	fold-2	125452	0.9367143165002514	0.9759870267573131	0.955947486422589	0.944313960252879	0.8501976851704237	0.12563370851002775	2045.8794069039723	1458.321957800593
wiktextract_nl_typeset	liang_tex	fold-3	125484	0.936580081412422	0.9764865117147391	0.9561170739435225	0.9442982778147541	0.852523030824647	0.12435848395014504	2053.2644886017783	1583.0429907398552
wiktextract_nl_typeset	liang_tex	fold-4	125436	0.9365563707141787	0.9765482055989559	0.95613429039595	0.944290532910969	0.8508562135272171	0.12576134443062598	2051.6957211390413	2564.448968398227
wiktextract_nl_typeset	guarded_ngram	fold-0	125532	0.9948985455427718	0.9699019970932132	0.9822412660090993	0.9897966896886411	0.9214622566357582	0.01244304241149667	154.3807717686066	108.20927811235383
wiktextract_nl_typeset	guarded_ngram	fold-1	125478	0.9946762534653972	0.9696174406376094	0.9819870073843946	0.9895614044586333	0.9211574937439232	0.012990324997210666	161.267799581848	107.55673663909211
wiktextract_nl_typeset	guarded_ngram	fold-2	125452	0.9946893544096582	0.9702083203393002	0.9822963304432389	0.9896948080207058	0.9222172623792367	0.013032873130759175	160.7172576081866	99.5165812422281
wiktextract_nl_typeset	guarded_ngram	fold-3	125484	0.995044399245165	0.9696287999004325	0.9821722076804644	0.9898552455540068	0.9211134487265309	0.012073252366835612	149.95371918074255	102.20408259220301
wiktextract_nl_typeset	guarded_ngram	fold-4	125436	0.994726697574345	0.9700475218094506	0.9822321143467773	0.9896909121258727	0.9218087311457636	0.0128591472942377	159.4913320770284	310.1144543831117
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-0	3003	0.8486945580371186	0.927466483327604	0.8863337713534823	0.86336	0.8181818181818182	0.1535131535131535	5623.100303951368	790.503946053946
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-1	3003	0.8445404071560765	0.926878808395396	0.8837959974176889	0.8598166059540259	0.8128538128538129	0.1615051615051615	5712.990251643619	1004.6606227106228
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-2	3002	0.8373308733087331	0.9243041412084182	0.8786705388835109	0.8533909991224772	0.8097934710193204	0.16522318454363757	6014.781125639568	2962.166189207195
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-3	3002	0.8426349496797805	0.9328156650911547	0.8854350264380708	0.8592486627690011	0.8137908061292471	0.15989340439706862	5817.3618940248025	1127.4497501665555
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-4	3002	0.8308157099697885	0.919732441471572	0.8730158730158729	0.8471965495995072	0.7938041305796136	0.17721518987341772	6306.306306306306	393.29961692205194
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-0	3003	0.9635714285714285	0.927466483327604	0.9451742862147486	0.9561272946346304	0.929070929070929	0.03263403263403263	1465.9384880712848	4058.1057775557774
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-1	3003	0.9530107901148626	0.926878808395396	0.9397631714432813	0.9476671743043057	0.922077922077922	0.04428904428904429	1873.9589117157134	2830.539593739594
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-2	3002	0.9468011126564673	0.9243041412084182	0.9354173823428373	0.9422145328719722	0.9173884077281812	0.04863424383744171	2135.678391959799	6108.058527648234
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-3	3002	0.9560553633217993	0.9328156650911547	0.9442925495557075	0.9513152458339071	0.9247168554297135	0.03897401732178547	1755.1133222775013	2232.070286475683
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-4	3002	0.9450171821305842	0.919732441471572	0.9322033898305084	0.9398496240601504	0.9143904063957362	0.05063291139240506	2214.8394241417495	1038.5756662225183
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-0	3003	0.9586545199719692	0.9405293915434857	0.9495054659031754	0.9549738219895286	0.9327339327339327	0.03762903762903763	1695.889623455016	1048.4647352647353
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-1	3003	0.9491408934707903	0.9350033852403521	0.942019099590723	0.9462792928600795	0.9244089244089244	0.04628704628704629	2054.414214325375	1791.6285214785214
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-2	3002	0.9520524318730597	0.9368635437881874	0.9443969204448246	0.9489753816531428	0.9300466355762825	0.04330446369087275	1940.2568397543273	819.4092771485676
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-3	3002	0.9516792323509253	0.937542201215395	0.9445578231292517	0.9488178215115485	0.930379746835443	0.040972684876748836	1948.5903814262024	503.9876249167222
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-4	3002	0.9504048582995951	0.9421404682274247	0.9462546187437018	0.9487404014549372	0.9280479680213192	0.04563624250499667	2034.8837209302326	426.27346768820786
wiktextract_tr_typeset	hypher	fold-0	3711	0.6362788770330468	0.9842948717948717	0.7729188951110552	0.6846963346116116	0.4966316356777149	0.49824845055241174	17386.352381895613	332.5187550525465
wiktextract_tr_typeset	hypher	fold-1	3683	0.655543710021322	0.9833679833679834	0.7866692253566173	0.7023736093025381	0.5077382568558241	0.48683138745587834	16325.602546612097	331.2562177572631
wiktextract_tr_typeset	hypher	fold-2	3663	0.6450692315822851	0.9822951875100595	0.7787418655097613	0.6926254624690742	0.5091455091455092	0.4832104832104832	16913.468318726704	342.57665847665845
wiktextract_tr_typeset	hypher	fold-3	3660	0.6562865341694123	0.9824980111376292	0.7869249394673123	0.702966690193757	0.521311475409836	0.4745901639344262	16233.30990864371	335.87545081967215
wiktextract_tr_typeset	hypher	fold-4	3714	0.6578778135048231	0.9814518708026863	0.7877310061601642	0.7043190893652177	0.5175013462574044	0.4773828756058158	16252.54582484725	331.7352046311255
wiktextract_tr_typeset	liang_tex	fold-0	3711	0.7554091022133798	0.9735576923076923	0.8507211875087523	0.7908508644032493	0.799514955537591	0.1918620317973592	11701.368233194527	929.2121395850176
wiktextract_tr_typeset	liang_tex	fold-1	3683	0.7771815510412674	0.9728130497361267	0.8640625	0.8097494741886531	0.8137387998913929	0.17648655986967146	10627.018463225884	944.0633722508825
wiktextract_tr_typeset	liang_tex	fold-2	3663	0.7594968553459119	0.9718332528569129	0.8526442137965121	0.7942019835319496	0.8031668031668031	0.1872781872781873	11588.581126128856	1071.907138957139
wiktextract_tr_typeset	liang_tex	fold-3	3660	0.7687263556116015	0.9699284009546539	0.8576855434400281	0.8019997368767268	0.8065573770491803	0.18360655737704917	11046.861823876641	949.6926229508197
wiktextract_tr_typeset	liang_tex	fold-4	3714	0.7763124199743918	0.96945954589063	0.8622013651877134	0.8085293646983519	0.8201400107700593	0.170974690360797	10705.312825540781	970.7710689283791
wiktextract_tr_typeset	guarded_ngram	fold-0	3711	0.9882390336935791	0.996474358974359	0.992339610596872	0.9898751910341316	0.9805982215036378	0.019132309350579357	440.2141582391434	377.2540016168149
wiktextract_tr_typeset	guarded_ngram	fold-1	3683	0.9857617465590888	0.9964816887893811	0.9910927310322889	0.9878872435551892	0.9763779527559056	0.02335052945967961	548.4126500517946	370.91140374694544
wiktextract_tr_typeset	guarded_ngram	fold-2	3663	0.9858212521905368	0.995976178979559	0.9908726981585269	0.9878356374317551	0.9757029757029757	0.02375102375102375	539.4266319170858	361.3664755664756
wiktextract_tr_typeset	guarded_ngram	fold-3	3660	0.9864310508046702	0.9947494033412888	0.9905727640022182	0.9880835730315769	0.9754098360655737	0.023224043715846996	518.0098783279122	340.754781420765
wiktextract_tr_typeset	guarded_ngram	fold-4	3714	0.9847980997624703	0.994403581707707	0.9895775320232317	0.9867043218886844	0.973882606354335	0.025040387722132473	588.2713401556468	383.2345988152935
