dataset	method	fold	words	precision	recall	f1	f0.5	exact	serious_error	fp_per_100k	ns_per_word
moby_en_us_typeset	hypher	fold-0	36512	0.8989248428816289	0.743768622507449	0.8140192996621384	0.8629223118958663	0.5610210341805434	0.1332712532865907	2807.270628967109	412.25236415425064
moby_en_us_typeset	hypher	fold-1	36478	0.8977468464549804	0.7423745395948435	0.8127013128155048	0.8616785346889151	0.5642853226602336	0.13386150556499807	2838.1706669242285	424.5558967048632
moby_en_us_typeset	hypher	fold-2	36462	0.897398091934085	0.7429240202765771	0.8128874119116641	0.8615693602054376	0.5614612473259832	0.13424935549339037	2848.7352867518157	423.66712851736054
moby_en_us_typeset	hypher	fold-3	36435	0.9001295654305425	0.7409916402421447	0.8128448780179297	0.8630588646100539	0.5621243310004117	0.13034170440510498	2759.007647249457	411.78756689995885
moby_en_us_typeset	hypher	fold-4	36482	0.8998990812917594	0.7412041217019935	0.8128786866694433	0.8629469574358032	0.5587138863000932	0.1332437914588016	2780.6644014055573	430.95542568938106
moby_en_us_typeset	liang_tex	fold-0	36512	0.898926592797784	0.743782947513179	0.8140285965132321	0.8629274583843004	0.5610484224364592	0.1332712532865907	2807.270628967109	998.4912264460997
moby_en_us_typeset	liang_tex	fold-1	36478	0.8977954865763054	0.7423889272559853	0.8127298644636429	0.8617182594289836	0.564312736443884	0.13377926421404682	2836.7218814893513	1037.3309254893359
moby_en_us_typeset	liang_tex	fold-2	36462	0.897413658519662	0.7429240202765771	0.8128937982181859	0.8615808388818017	0.5614612473259832	0.134221929680215	2848.253674699956	1042.9948987987493
moby_en_us_typeset	liang_tex	fold-3	36435	0.9001453259327998	0.7409916402421447	0.8128513040247287	0.8630704558274465	0.5621243310004117	0.13031425826814877	2758.5239502566014	1238.885824070262
moby_en_us_typeset	liang_tex	fold-4	36482	0.8998990812917594	0.7412041217019935	0.8128786866694433	0.8629469574358032	0.5587138863000932	0.1332437914588016	2780.6644014055573	1082.7543265171864
moby_en_us_typeset	guarded_ngram	fold-0	36512	0.954992528858311	0.8331423332569333	0.8899157670856634	0.9278521562671499	0.7033030236634531	0.07131901840490798	1318.041931140604	84.66595475460123
moby_en_us_typeset	guarded_ngram	fold-1	36478	0.9545050824040264	0.8349447513812155	0.8907307639176681	0.9279300023025557	0.7052469981906903	0.071961182082351	1335.7801709566813	82.10795986622074
moby_en_us_typeset	guarded_ngram	fold-2	36462	0.9553698697468666	0.837356577681405	0.892478878413126	0.9291790029224577	0.7086007350117931	0.07138939169546377	1311.9112292666011	82.99323021227579
moby_en_us_typeset	guarded_ngram	fold-3	36435	0.9550980069181354	0.8357451715191698	0.8914443846567762	0.9285760040996732	0.7096198710031563	0.07059146425140661	1318.5580025248983	87.46994648003293
moby_en_us_typeset	guarded_ngram	fold-4	36482	0.95321369562728	0.835074594780515	0.8902418529326386	0.9269853289764647	0.7050052080478044	0.07384463571076147	1382.3570637962619	84.77637355408146
