dataset	method	fold	words	precision	recall	f1	f0.5	exact	serious_error	fp_per_100k	ns_per_word
wiktextract_cs	guarded_ngram	fold-2	12458	0.9581945190757657	0.9342973907576234	0.9460950764006791	0.9533177939824221	0.8600899020709584	0.060202279659656445	1676.9409837478984	92.40006421576497
wiktextract_cs	guarded_ngram	fold-3	12382	0.9550761284768925	0.9314234744740018	0.9431015247303831	0.9502499812647874	0.8517202390566952	0.06469068001938298	1805.5225203797004	90.84840898077854
wiktextract_cs	guarded_ngram	fold-4	12388	0.9549603390198849	0.9314785373608903	0.9430732911256572	0.9501697407399399	0.8534872457216661	0.06433645463351631	1798.7718879510492	91.97738295124314
wiktextract_de	hypher	fold-0	193694	0.9528752335478513	0.9596751563970091	0.9562631066763525	0.9542274980769925	0.8217755841688437	0.09807221700207544	1466.409099692359	772.4887709479901
wiktextract_de	hypher	fold-1	193780	0.9527836811799538	0.9590235269166356	0.9558934210981906	0.9540251459767457	0.8191041387140056	0.09854990195066571	1469.1710888561954	772.1445754979874
wiktextract_de	hypher	fold-2	193646	0.9525624642762226	0.9592871166611366	0.9559129639761174	0.9538998417379442	0.819464383462607	0.09868006568687192	1475.2426989355722	759.5682456647697
wiktextract_de	hypher	fold-3	193671	0.9528757840858073	0.9593731756817346	0.9561134415465986	0.9541682122421226	0.8208508243361164	0.09783602088077203	1467.632105853376	753.3672095460859
wiktextract_de	hypher	fold-4	193761	0.952395342571489	0.9594746021644601	0.9559218658497926	0.9538028249129362	0.8213675610675006	0.0985079556773551	1481.1609356405836	746.3819689204742
wiktextract_de	liang_tex	fold-0	193694	0.9523473833840639	0.9585269132826624	0.955427156417664	0.9535769069217507	0.8268712505291852	0.09409171166892108	1569.0381890655087	1808.051182896734
wiktextract_de	liang_tex	fold-1	193780	0.952272162517746	0.957862898928698	0.9550593490154864	0.9533850826864664	0.8242646299927753	0.09452471875322531	1571.169667554018	1865.636228403344
wiktextract_de	liang_tex	fold-2	193646	0.9520329172995309	0.9581649123693018	0.955089072564953	0.953253029370195	0.8245251644753829	0.09471922993503609	1578.7755247233936	1795.8137615029486
wiktextract_de	liang_tex	fold-3	193671	0.9522895652090138	0.9582515763267901	0.9552612682787287	0.9534760249658911	0.825802520769759	0.09413386619576498	1572.8440012653386	1768.9890631018584
wiktextract_de	liang_tex	fold-4	193761	0.9518486290837599	0.958336732751353	0.9550816622253284	0.9531392121965714	0.8263117964915541	0.09465269068594816	1586.381414223085	1760.4347838832375
wiktextract_de	guarded_ngram	fold-0	193694	0.9962853620233361	0.9754718814999125	0.9857687702642044	0.9920519128470222	0.9327392691565046	0.009401426993092196	118.98311724320378	125.28112207915578
wiktextract_de	guarded_ngram	fold-1	193780	0.9961246293855222	0.9751657136878247	0.9855337531074282	0.991861080640692	0.9318299102074518	0.009810093920941274	124.16152920332433	95.75371121890804
wiktextract_de	guarded_ngram	fold-2	193646	0.9961919193321579	0.9756036446911704	0.9857902969710174	0.99200504030068	0.9328155500242711	0.009734257356206687	121.96221966158025	121.75625027111327
wiktextract_de	guarded_ngram	fold-3	193671	0.9962497203130909	0.9755291261759437	0.9857805512424261	0.9920354812861216	0.9327467715868664	0.00958842573229859	120.30881379574943	116.49786235419862
wiktextract_de	guarded_ngram	fold-4	193761	0.9961771334253837	0.9754290065540779	0.9856938989032905	0.991957194591088	0.932272232286167	0.009707835942217474	122.4889604202382	95.67645191756856
wiktextract_es	hypher	fold-0	162284	0.9989000912597549	0.9203181814533283	0.958000378083285	0.9821281727975439	0.7746666338024697	0.003105666609154322	43.907850897632976	446.56043824406595
wiktextract_es	hypher	fold-1	162219	0.9988706441462809	0.9204484387657708	0.9580573997507987	0.9821350630144583	0.7745825088306548	0.0031623915817505966	45.09502538441554	446.80261966847286
